CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;TP_VERSAO_DIGITAL
128;CN;84328;C;4;0;;2.0373;0.8811;0.20697;LARANJA - BRAILE;683;;1;
116;CN;84328;C;4;0;;2.0373;0.8811;0.20697;CINZA;679;;0;
115;CN;84328;C;4;0;;2.0373;0.8811;0.20697;AMARELA;678;;0;
112;CN;84328;C;4;0;;2.0373;0.8811;0.20697;AZUL;677;;0;
128;CN;84328;C;4;0;;2.0373;0.8811;0.20697;ROSA;680;;0;
128;CN;84328;C;4;0;;2.0373;0.8811;0.20697;LARANJA;644;;1;
128;CN;84328;C;4;0;;2.0373;0.8811;0.20697;LARANJA - BRAILE;643;;1;
116;CN;84328;C;4;0;;2.0373;0.8811;0.20697;CINZA;639;;0;
115;CN;84328;C;4;0;;2.0373;0.8811;0.20697;AMARELA;638;;0;
112;CN;84328;C;4;0;;2.0373;0.8811;0.20697;AZUL;637;;0;
128;CN;84328;C;4;0;;2.0373;0.8811;0.20697;ROSA;640;;0;
59;CH;84333;B;19;0;;1.33904;-0.24666;0.20167;AMARELA;568;;0;
46;CH;84333;B;19;0;;1.33904;-0.24666;0.20167;VERDE;575;;1;
89;CH;84333;B;19;0;;1.33904;-0.24666;0.20167;BRANCA;569;;0;
46;CH;84333;B;19;0;;1.33904;-0.24666;0.20167;LARANJA;574;;1;
46;CH;84333;B;19;0;;1.33904;-0.24666;0.20167;LARANJA - BRAILE;573;;1;
46;CH;84333;B;19;0;;1.33904;-0.24666;0.20167;ROSA;570;;0;
50;CH;84333;B;19;0;;1.33904;-0.24666;0.20167;AZUL;567;;0;
153;MT;84334;D;5;0;;1.95446;3.44384;0.26858;LARANJA - BRAILE;593;;1;
179;MT;84334;D;5;0;;1.95446;3.44384;0.26858;VERDE;595;;1;
153;MT;84334;D;5;0;;1.95446;3.44384;0.26858;LARANJA;594;;1;
75;CH;84389;E;4;0;;1.92963;0.08997;0.04557;LARANJA;654;;1;
75;CH;84389;E;4;0;;1.92963;0.08997;0.04557;LARANJA - BRAILE;653;;1;
49;CH;84389;E;4;0;;1.92963;0.08997;0.04557;BRANCA;649;;0;
66;CH;84389;E;4;0;;1.92963;0.08997;0.04557;AMARELA;648;;0;
81;CH;84389;E;4;0;;1.92963;0.08997;0.04557;AZUL;647;;0;
75;CH;84389;E;4;0;;1.92963;0.08997;0.04557;ROSA;650;;0;
49;CH;84389;E;4;0;;1.92963;0.08997;0.04557;BRANCA;609;;0;
75;CH;84389;E;4;0;;1.92963;0.08997;0.04557;LARANJA;614;;1;
75;CH;84389;E;4;0;;1.92963;0.08997;0.04557;LARANJA - BRAILE;613;;1;
66;CH;84389;E;4;0;;1.92963;0.08997;0.04557;AMARELA;608;;0;
81;CH;84389;E;4;0;;1.92963;0.08997;0.04557;AZUL;607;;0;
75;CH;84389;E;4;0;;1.92963;0.08997;0.04557;ROSA;610;;0;
96;CN;84434;A;9;0;;1.41034;1.56931;0.2437;ROSA;701;;0;
126;CN;84434;A;9;0;;1.41034;1.56931;0.2437;CINZA;702;;0;
106;CN;84434;A;9;0;;1.41034;1.56931;0.2437;AMARELA;700;;0;
122;CN;84434;A;9;0;;1.41034;1.56931;0.2437;AZUL;699;;0;
134;CN;84444;C;17;0;;3.17216;1.35723;0.2178;AMARELA;598;;0;
119;CN;84444;C;17;0;;3.17216;1.35723;0.2178;CINZA;599;;0;
106;CN;84444;C;17;0;;3.17216;1.35723;0.2178;AZUL;597;;0;
96;CN;84444;C;17;0;;3.17216;1.35723;0.2178;ROSA;600;;0;
96;CN;84444;C;17;0;;3.17216;1.35723;0.2178;VERDE;605;;1;
119;CN;84740;D;1;0;;2.27413;1.63931;0.23971;LARANJA;684;;1;
119;CN;84740;D;1;0;;2.27413;1.63931;0.23971;LARANJA - BRAILE;683;;1;
101;CN;84740;D;1;0;;2.27413;1.63931;0.23971;CINZA;679;;0;
95;CN;84740;D;1;0;;2.27413;1.63931;0.23971;AMARELA;678;;0;
127;CN;84740;D;1;0;;2.27413;1.63931;0.23971;AZUL;677;;0;
119;CN;84740;D;1;0;;2.27413;1.63931;0.23971;LARANJA;644;;1;
119;CN;84740;D;1;0;;2.27413;1.63931;0.23971;LARANJA - BRAILE;643;;1;
101;CN;84740;D;1;0;;2.27413;1.63931;0.23971;CINZA;639;;0;
95;CN;84740;D;1;0;;2.27413;1.63931;0.23971;AMARELA;638;;0;
127;CN;84740;D;1;0;;2.27413;1.63931;0.23971;AZUL;637;;0;
119;CN;84740;D;1;0;;2.27413;1.63931;0.23971;ROSA;640;;0;
119;CN;84740;D;1;0;;2.27413;1.63931;0.23971;ROSA;680;;0;
23;LC;84819;C;18;0;;1.16103;0.45412;0.21058;BRANCA;660;;0;
9;LC;84819;C;18;0;;1.16103;0.45412;0.21058;AMARELA;658;;0;
12;LC;84819;C;18;0;;1.16103;0.45412;0.21058;AZUL;657;;0;
43;LC;84819;C;18;0;;1.16103;0.45412;0.21058;ROSA;659;;0;
43;LC;84819;C;18;0;;1.16103;0.45412;0.21058;LARANJA;624;;1;
43;LC;84819;C;18;0;;1.16103;0.45412;0.21058;LARANJA - BRAILE;623;;1;
23;LC;84819;C;18;0;;1.16103;0.45412;0.21058;BRANCA;620;;0;
9;LC;84819;C;18;0;;1.16103;0.45412;0.21058;AMARELA;618;;0;
12;LC;84819;C;18;0;;1.16103;0.45412;0.21058;AZUL;617;;0;
43;LC;84819;C;18;0;;1.16103;0.45412;0.21058;ROSA;619;;0;
43;LC;84819;C;18;0;;1.16103;0.45412;0.21058;LARANJA - BRAILE;663;;1;
43;LC;84819;C;18;0;;1.16103;0.45412;0.21058;LARANJA;664;;1;
141;MT;84858;A;28;0;;2.0787;0.78692;0.18509;CINZA;630;;0;
147;MT;84858;A;28;0;;2.0787;0.78692;0.18509;AMARELA;628;;0;
176;MT;84858;A;28;0;;2.0787;0.78692;0.18509;AZUL;627;;0;
159;MT;84858;A;28;0;;2.0787;0.78692;0.18509;ROSA;629;;0;
141;MT;84858;A;28;0;;2.0787;0.78692;0.18509;CINZA;670;;0;
176;MT;84858;A;28;0;;2.0787;0.78692;0.18509;AZUL;667;;0;
147;MT;84858;A;28;0;;2.0787;0.78692;0.18509;AMARELA;668;;0;
159;MT;84858;A;28;0;;2.0787;0.78692;0.18509;ROSA;669;;0;
57;CH;85031;A;15;0;;1.79565;-0.1158;0.1588;ROSA;690;;0;
64;CH;85031;A;15;0;;1.79565;-0.1158;0.1588;BRANCA;689;;0;
48;CH;85031;A;15;0;;1.79565;-0.1158;0.1588;AZUL;687;;0;
51;CH;85031;A;15;0;;1.79565;-0.1158;0.1588;AMARELA;688;;0;
178;MT;85053;A;29;0;;0.93375;1.1092;0.07392;AZUL;587;;0;
137;MT;85053;A;29;0;;0.93375;1.1092;0.07392;ROSA;589;;0;
137;MT;85053;A;29;0;;0.93375;1.1092;0.07392;LARANJA - BRAILE;593;;1;
160;MT;85053;A;29;0;;0.93375;1.1092;0.07392;AMARELA;588;;0;
153;MT;85053;A;29;0;;0.93375;1.1092;0.07392;CINZA;590;;0;
137;MT;85053;A;29;0;;0.93375;1.1092;0.07392;VERDE;595;;1;
137;MT;85053;A;29;0;;0.93375;1.1092;0.07392;LARANJA;594;;1;
71;CH;85068;B;19;0;;1.77735;2.88396;0.2017;ROSA;690;;0;
59;CH;85068;B;19;0;;1.77735;2.88396;0.2017;BRANCA;689;;0;
83;CH;85068;B;19;0;;1.77735;2.88396;0.2017;AZUL;687;;0;
87;CH;85068;B;19;0;;1.77735;2.88396;0.2017;AMARELA;688;;0;
163;MT;85174;D;22;0;;2.49808;2.14692;0.16461;CINZA;698;;0;
172;MT;85174;D;22;0;;2.49808;2.14692;0.16461;AZUL;695;;0;
156;MT;85174;D;22;0;;2.49808;2.14692;0.16461;AMARELA;696;;0;
175;MT;85174;D;22;0;;2.49808;2.14692;0.16461;ROSA;697;;0;
146;MT;85224;D;18;0;;1.50087;2.33109;0.12155;CINZA;590;;0;
148;MT;85224;D;18;0;;1.50087;2.33109;0.12155;AMARELA;588;;0;
136;MT;85224;D;18;0;;1.50087;2.33109;0.12155;AZUL;587;;0;
179;MT;85224;D;18;0;;1.50087;2.33109;0.12155;LARANJA - BRAILE;593;;1;
179;MT;85224;D;18;0;;1.50087;2.33109;0.12155;ROSA;589;;0;
179;MT;85224;D;18;0;;1.50087;2.33109;0.12155;LARANJA;594;;1;
78;CH;85290;B;3;0;;2.14778;2.28546;0.17138;LARANJA;574;;1;
50;CH;85290;B;3;0;;2.14778;2.28546;0.17138;AMARELA;568;;0;
78;CH;85290;B;3;0;;2.14778;2.28546;0.17138;LARANJA - BRAILE;573;;1;
72;CH;85290;B;3;0;;2.14778;2.28546;0.17138;AZUL;567;;0;
78;CH;85290;B;3;0;;2.14778;2.28546;0.17138;VERDE;575;;1;
86;CH;85290;B;3;0;;2.14778;2.28546;0.17138;BRANCA;569;;0;
78;CH;85290;B;3;0;;2.14778;2.28546;0.17138;ROSA;570;;0;
2;LC;85405;B;5;0;;3.20364;0.71878;0.14588;LARANJA - BRAILE;663;0;1;
4;LC;85405;B;5;0;;3.20364;0.71878;0.14588;BRANCA;660;0;0;
5;LC;85405;B;5;0;;3.20364;0.71878;0.14588;AMARELA;658;0;0;
3;LC;85405;B;5;0;;3.20364;0.71878;0.14588;AZUL;657;0;0;
2;LC;85405;B;5;0;;3.20364;0.71878;0.14588;ROSA;659;0;0;
2;LC;85405;B;5;0;;3.20364;0.71878;0.14588;LARANJA;624;0;1;
2;LC;85405;B;5;0;;3.20364;0.71878;0.14588;LARANJA - BRAILE;623;0;1;
4;LC;85405;B;5;0;;3.20364;0.71878;0.14588;BRANCA;620;0;0;
5;LC;85405;B;5;0;;3.20364;0.71878;0.14588;AMARELA;618;0;0;
3;LC;85405;B;5;0;;3.20364;0.71878;0.14588;AZUL;617;0;0;
2;LC;85405;B;5;0;;3.20364;0.71878;0.14588;ROSA;619;0;0;
2;LC;85405;B;5;0;;3.20364;0.71878;0.14588;LARANJA;664;0;1;
94;CN;85425;E;2;0;;0.67139;1.36615;0.12589;ROSA;701;;0;
107;CN;85425;E;2;0;;0.67139;1.36615;0.12589;CINZA;702;;0;
133;CN;85425;E;2;0;;0.67139;1.36615;0.12589;AZUL;699;;0;
99;CN;85425;E;2;0;;0.67139;1.36615;0.12589;AMARELA;700;;0;
71;CH;85498;C;15;0;;1.45263;1.03509;0.21126;LARANJA;654;;1;
71;CH;85498;C;15;0;;1.45263;1.03509;0.21126;LARANJA - BRAILE;653;;1;
57;CH;85498;C;15;0;;1.45263;1.03509;0.21126;BRANCA;649;;0;
71;CH;85498;C;15;0;;1.45263;1.03509;0.21126;ROSA;650;;0;
79;CH;85498;C;15;0;;1.45263;1.03509;0.21126;AMARELA;648;;0;
49;CH;85498;C;15;0;;1.45263;1.03509;0.21126;AZUL;647;;0;
49;CH;85498;C;15;0;;1.45263;1.03509;0.21126;AZUL;607;;0;
79;CH;85498;C;15;0;;1.45263;1.03509;0.21126;AMARELA;608;;0;
71;CH;85498;C;15;0;;1.45263;1.03509;0.21126;LARANJA;614;;1;
71;CH;85498;C;15;0;;1.45263;1.03509;0.21126;LARANJA - BRAILE;613;;1;
57;CH;85498;C;15;0;;1.45263;1.03509;0.21126;BRANCA;609;;0;
71;CH;85498;C;15;0;;1.45263;1.03509;0.21126;ROSA;610;;0;
82;CH;85503;A;2;0;;1.78808;1.34549;0.20888;ROSA;690;;0;
68;CH;85503;A;2;0;;1.78808;1.34549;0.20888;BRANCA;689;;0;
75;CH;85503;A;2;0;;1.78808;1.34549;0.20888;AZUL;687;;0;
47;CH;85503;A;2;0;;1.78808;1.34549;0.20888;AMARELA;688;;0;
63;CH;85511;B;30;0;;1.84262;0.77645;0.20818;ROSA;610;;0;
63;CH;85511;B;30;0;;1.84262;0.77645;0.20818;LARANJA;654;;1;
63;CH;85511;B;30;0;;1.84262;0.77645;0.20818;LARANJA - BRAILE;653;;1;
70;CH;85511;B;30;0;;1.84262;0.77645;0.20818;BRANCA;649;;0;
58;CH;85511;B;30;0;;1.84262;0.77645;0.20818;AMARELA;648;;0;
75;CH;85511;B;30;0;;1.84262;0.77645;0.20818;AZUL;647;;0;
63;CH;85511;B;30;0;;1.84262;0.77645;0.20818;ROSA;650;;0;
63;CH;85511;B;30;0;;1.84262;0.77645;0.20818;LARANJA;614;;1;
63;CH;85511;B;30;0;;1.84262;0.77645;0.20818;LARANJA - BRAILE;613;;1;
70;CH;85511;B;30;0;;1.84262;0.77645;0.20818;BRANCA;609;;0;
58;CH;85511;B;30;0;;1.84262;0.77645;0.20818;AMARELA;608;;0;
75;CH;85511;B;30;0;;1.84262;0.77645;0.20818;AZUL;607;;0;
124;CN;85528;B;3;0;;1.12135;0.00164;0.02115;ROSA;680;;0;
119;CN;85528;B;3;0;;1.12135;0.00164;0.02115;AMARELA;678;;0;
124;CN;85528;B;3;0;;1.12135;0.00164;0.02115;LARANJA - BRAILE;683;;1;
124;CN;85528;B;3;0;;1.12135;0.00164;0.02115;LARANJA;644;;1;
124;CN;85528;B;3;0;;1.12135;0.00164;0.02115;LARANJA - BRAILE;643;;1;
98;CN;85528;B;3;0;;1.12135;0.00164;0.02115;CINZA;639;;0;
119;CN;85528;B;3;0;;1.12135;0.00164;0.02115;AMARELA;638;;0;
98;CN;85528;B;3;0;;1.12135;0.00164;0.02115;CINZA;679;;0;
116;CN;85528;B;3;0;;1.12135;0.00164;0.02115;AZUL;637;;0;
124;CN;85528;B;3;0;;1.12135;0.00164;0.02115;ROSA;640;;0;
124;CN;85528;B;3;0;;1.12135;0.00164;0.02115;LARANJA;684;;1;
116;CN;85528;B;3;0;;1.12135;0.00164;0.02115;AZUL;677;;0;
132;CN;85606;B;1;0;;2.97674;1.69468;0.29489;LARANJA - BRAILE;603;;1;
94;CN;85606;B;1;0;;2.97674;1.69468;0.29489;AMARELA;598;;0;
108;CN;85606;B;1;0;;2.97674;1.69468;0.29489;CINZA;599;;0;
111;CN;85606;B;1;0;;2.97674;1.69468;0.29489;AZUL;597;;0;
132;CN;85606;B;1;0;;2.97674;1.69468;0.29489;ROSA;600;;0;
132;CN;85606;B;1;0;;2.97674;1.69468;0.29489;VERDE;605;;1;
132;CN;85606;B;1;0;;2.97674;1.69468;0.29489;LARANJA;604;;1;
146;MT;85614;B;26;0;;1.7605;2.08077;0.18072;LARANJA;634;;1;
146;MT;85614;B;26;0;;1.7605;2.08077;0.18072;LARANJA - BRAILE;633;;1;
168;MT;85614;B;26;0;;1.7605;2.08077;0.18072;CINZA;630;;0;
180;MT;85614;B;26;0;;1.7605;2.08077;0.18072;AMARELA;628;;0;
153;MT;85614;B;26;0;;1.7605;2.08077;0.18072;AZUL;627;;0;
146;MT;85614;B;26;0;;1.7605;2.08077;0.18072;ROSA;629;;0;
146;MT;85614;B;26;0;;1.7605;2.08077;0.18072;LARANJA;674;;1;
146;MT;85614;B;26;0;;1.7605;2.08077;0.18072;ROSA;669;;0;
146;MT;85614;B;26;0;;1.7605;2.08077;0.18072;LARANJA - BRAILE;673;;1;
180;MT;85614;B;26;0;;1.7605;2.08077;0.18072;AMARELA;668;;0;
153;MT;85614;B;26;0;;1.7605;2.08077;0.18072;AZUL;667;;0;
168;MT;85614;B;26;0;;1.7605;2.08077;0.18072;CINZA;670;;0;
138;MT;85623;B;23;0;;2.19138;2.6229;0.22455;ROSA;697;;0;
136;MT;85623;B;23;0;;2.19138;2.6229;0.22455;CINZA;698;;0;
167;MT;85623;B;23;0;;2.19138;2.6229;0.22455;AZUL;695;;0;
171;MT;85623;B;23;0;;2.19138;2.6229;0.22455;AMARELA;696;;0;
14;LC;85624;B;18;0;;2.82827;0.99749;0.16061;AMARELA;692;;0;0
10;LC;85624;B;18;0;;2.82827;0.99749;0.16061;AZUL;691;;0;0
19;LC;85624;B;18;0;;2.82827;0.99749;0.16061;ROSA;694;;0;1
30;LC;85624;B;18;0;;2.82827;0.99749;0.16061;BRANCA;693;;0;1
27;LC;85624;B;18;0;;2.82827;0.99749;0.16061;AMARELA;692;;0;1
24;LC;85624;B;18;0;;2.82827;0.99749;0.16061;AZUL;691;;0;1
30;LC;85624;B;18;0;;2.82827;0.99749;0.16061;ROSA;694;;0;0
27;LC;85624;B;18;0;;2.82827;0.99749;0.16061;BRANCA;693;;0;0
73;CH;85725;E;8;0;;3.33206;1.21006;0.14522;LARANJA;654;;1;
73;CH;85725;E;8;0;;3.33206;1.21006;0.14522;LARANJA - BRAILE;653;;1;
76;CH;85725;E;8;0;;3.33206;1.21006;0.14522;BRANCA;649;;0;
85;CH;85725;E;8;0;;3.33206;1.21006;0.14522;AMARELA;648;;0;
60;CH;85725;E;8;0;;3.33206;1.21006;0.14522;AZUL;647;;0;
73;CH;85725;E;8;0;;3.33206;1.21006;0.14522;ROSA;650;;0;
73;CH;85725;E;8;0;;3.33206;1.21006;0.14522;LARANJA;614;;1;
73;CH;85725;E;8;0;;3.33206;1.21006;0.14522;LARANJA - BRAILE;613;;1;
76;CH;85725;E;8;0;;3.33206;1.21006;0.14522;BRANCA;609;;0;
85;CH;85725;E;8;0;;3.33206;1.21006;0.14522;AMARELA;608;;0;
60;CH;85725;E;8;0;;3.33206;1.21006;0.14522;AZUL;607;;0;
73;CH;85725;E;8;0;;3.33206;1.21006;0.14522;ROSA;610;;0;
63;CH;85750;B;8;0;;2.19829;0.12451;0.17271;ROSA;690;;0;
52;CH;85750;B;8;0;;2.19829;0.12451;0.17271;BRANCA;689;;0;
81;CH;85750;B;8;0;;2.19829;0.12451;0.17271;AZUL;687;;0;
61;CH;85750;B;8;0;;2.19829;0.12451;0.17271;AMARELA;688;;0;
56;CH;85751;C;20;0;;1.07333;1.72671;0.21738;ROSA;610;;0;
56;CH;85751;C;20;0;;1.07333;1.72671;0.21738;LARANJA;654;;1;
56;CH;85751;C;20;0;;1.07333;1.72671;0.21738;LARANJA - BRAILE;653;;1;
63;CH;85751;C;20;0;;1.07333;1.72671;0.21738;BRANCA;649;;0;
51;CH;85751;C;20;0;;1.07333;1.72671;0.21738;AMARELA;648;;0;
76;CH;85751;C;20;0;;1.07333;1.72671;0.21738;AZUL;647;;0;
56;CH;85751;C;20;0;;1.07333;1.72671;0.21738;ROSA;650;;0;
56;CH;85751;C;20;0;;1.07333;1.72671;0.21738;LARANJA;614;;1;
56;CH;85751;C;20;0;;1.07333;1.72671;0.21738;LARANJA - BRAILE;613;;1;
63;CH;85751;C;20;0;;1.07333;1.72671;0.21738;BRANCA;609;;0;
51;CH;85751;C;20;0;;1.07333;1.72671;0.21738;AMARELA;608;;0;
76;CH;85751;C;20;0;;1.07333;1.72671;0.21738;AZUL;607;;0;
86;CH;85765;C;22;0;;3.70191;1.62512;0.23271;LARANJA;654;;1;
89;CH;85765;C;22;0;;3.70191;1.62512;0.23271;BRANCA;649;;0;
64;CH;85765;C;22;0;;3.70191;1.62512;0.23271;AMARELA;648;;0;
86;CH;85765;C;22;0;;3.70191;1.62512;0.23271;ROSA;650;;0;
67;CH;85765;C;22;0;;3.70191;1.62512;0.23271;AZUL;647;;0;
86;CH;85765;C;22;0;;3.70191;1.62512;0.23271;LARANJA;614;;1;
86;CH;85765;C;22;0;;3.70191;1.62512;0.23271;LARANJA - BRAILE;613;;1;
89;CH;85765;C;22;0;;3.70191;1.62512;0.23271;BRANCA;609;;0;
64;CH;85765;C;22;0;;3.70191;1.62512;0.23271;AMARELA;608;;0;
67;CH;85765;C;22;0;;3.70191;1.62512;0.23271;AZUL;607;;0;
86;CH;85765;C;22;0;;3.70191;1.62512;0.23271;ROSA;610;;0;
86;CH;85765;C;22;0;;3.70191;1.62512;0.23271;LARANJA - BRAILE;653;;1;
141;MT;85793;A;19;0;;2.94722;2.06568;0.12112;CINZA;590;;0;
152;MT;85793;A;19;0;;2.94722;2.06568;0.12112;AZUL;587;;0;
169;MT;85793;A;19;0;;2.94722;2.06568;0.12112;ROSA;589;;0;
169;MT;85793;A;19;0;;2.94722;2.06568;0.12112;LARANJA - BRAILE;593;;1;
169;MT;85793;A;19;0;;2.94722;2.06568;0.12112;LARANJA;594;;1;
169;MT;85793;A;19;0;;2.94722;2.06568;0.12112;VERDE;595;;1;
145;MT;85793;A;19;0;;2.94722;2.06568;0.12112;AMARELA;588;;0;
55;CH;85886;E;24;0;;3.71752;1.25879;0.16922;BRANCA;569;;0;
64;CH;85886;E;24;0;;3.71752;1.25879;0.16922;LARANJA;574;;1;
48;CH;85886;E;24;0;;3.71752;1.25879;0.16922;AMARELA;568;;0;
64;CH;85886;E;24;0;;3.71752;1.25879;0.16922;LARANJA - BRAILE;573;;1;
87;CH;85886;E;24;0;;3.71752;1.25879;0.16922;AZUL;567;;0;
64;CH;85886;E;24;0;;3.71752;1.25879;0.16922;ROSA;570;;0;
64;CH;85886;E;24;0;;3.71752;1.25879;0.16922;VERDE;575;;1;
84;CH;85898;B;24;0;;2.49757;0.03359;0.20494;ROSA;690;;0;
46;CH;85898;B;24;0;;2.49757;0.03359;0.20494;BRANCA;689;;0;
90;CH;85898;B;24;0;;2.49757;0.03359;0.20494;AZUL;687;;0;
81;CH;85898;B;24;0;;2.49757;0.03359;0.20494;AMARELA;688;;0;
172;MT;85945;B;13;0;;1.53928;1.60311;0.19657;CINZA;590;;0;
174;MT;85945;B;13;0;;1.53928;1.60311;0.19657;AZUL;587;;0;
149;MT;85945;B;13;0;;1.53928;1.60311;0.19657;ROSA;589;;0;
149;MT;85945;B;13;0;;1.53928;1.60311;0.19657;VERDE;595;;1;
154;MT;85945;B;13;0;;1.53928;1.60311;0.19657;AMARELA;588;;0;
153;MT;85988;A;25;0;;2.02098;1.83193;0.09532;LARANJA;634;;1;
153;MT;85988;A;25;0;;2.02098;1.83193;0.09532;LARANJA - BRAILE;633;;1;
142;MT;85988;A;25;0;;2.02098;1.83193;0.09532;CINZA;630;;0;
136;MT;85988;A;25;0;;2.02098;1.83193;0.09532;AMARELA;628;;0;
166;MT;85988;A;25;0;;2.02098;1.83193;0.09532;AZUL;627;;0;
153;MT;85988;A;25;0;;2.02098;1.83193;0.09532;ROSA;629;;0;
153;MT;85988;A;25;0;;2.02098;1.83193;0.09532;LARANJA - BRAILE;673;;1;
153;MT;85988;A;25;0;;2.02098;1.83193;0.09532;LARANJA;674;;1;
142;MT;85988;A;25;0;;2.02098;1.83193;0.09532;CINZA;670;;0;
136;MT;85988;A;25;0;;2.02098;1.83193;0.09532;AMARELA;668;;0;
166;MT;85988;A;25;0;;2.02098;1.83193;0.09532;AZUL;667;;0;
153;MT;85988;A;25;0;;2.02098;1.83193;0.09532;ROSA;669;;0;
171;MT;85996;E;7;0;;2.50912;1.64355;0.17506;ROSA;697;;0;
162;MT;85996;E;7;0;;2.50912;1.64355;0.17506;CINZA;698;;0;
153;MT;85996;E;7;0;;2.50912;1.64355;0.17506;AZUL;695;;0;
146;MT;85996;E;7;0;;2.50912;1.64355;0.17506;AMARELA;696;;0;
153;MT;86006;E;29;0;;1.33809;1.37467;0.1098;ROSA;697;;0;
144;MT;86006;E;29;0;;1.33809;1.37467;0.1098;CINZA;698;;0;
156;MT;86006;E;29;0;;1.33809;1.37467;0.1098;AZUL;695;;0;
169;MT;86006;E;29;0;;1.33809;1.37467;0.1098;AMARELA;696;;0;
140;MT;86075;A;13;0;;3.22448;1.54566;0.16998;LARANJA;674;;1;
140;MT;86075;A;13;0;;3.22448;1.54566;0.16998;LARANJA;634;;1;
140;MT;86075;A;13;0;;3.22448;1.54566;0.16998;LARANJA - BRAILE;633;;1;
162;MT;86075;A;13;0;;3.22448;1.54566;0.16998;CINZA;630;;0;
164;MT;86075;A;13;0;;3.22448;1.54566;0.16998;AMARELA;628;;0;
170;MT;86075;A;13;0;;3.22448;1.54566;0.16998;AZUL;627;;0;
162;MT;86075;A;13;0;;3.22448;1.54566;0.16998;CINZA;670;;0;
140;MT;86075;A;13;0;;3.22448;1.54566;0.16998;ROSA;629;;0;
170;MT;86075;A;13;0;;3.22448;1.54566;0.16998;AZUL;667;;0;
140;MT;86075;A;13;0;;3.22448;1.54566;0.16998;LARANJA - BRAILE;673;;1;
164;MT;86075;A;13;0;;3.22448;1.54566;0.16998;AMARELA;668;;0;
140;MT;86075;A;13;0;;3.22448;1.54566;0.16998;ROSA;669;;0;
17;LC;86091;E;10;0;;1.43863;1.09024;0.12537;VERDE;585;;1;
17;LC;86091;E;10;0;;1.43863;1.09024;0.12537;LARANJA;584;;1;
24;LC;86091;E;10;0;;1.43863;1.09024;0.12537;AMARELA;578;;0;
17;LC;86091;E;10;0;;1.43863;1.09024;0.12537;LARANJA - BRAILE;583;;1;
34;LC;86091;E;10;0;;1.43863;1.09024;0.12537;BRANCA;580;;0;
37;LC;86091;E;10;0;;1.43863;1.09024;0.12537;AZUL;577;;0;
17;LC;86091;E;10;0;;1.43863;1.09024;0.12537;ROSA;579;;0;
45;LC;86107;A;9;0;;2.5945;-0.06311;0.20827;LARANJA - BRAILE;663;;1;
25;LC;86107;A;9;0;;2.5945;-0.06311;0.20827;BRANCA;660;;0;
11;LC;86107;A;9;0;;2.5945;-0.06311;0.20827;AMARELA;658;;0;
14;LC;86107;A;9;0;;2.5945;-0.06311;0.20827;AZUL;657;;0;
45;LC;86107;A;9;0;;2.5945;-0.06311;0.20827;ROSA;659;;0;
45;LC;86107;A;9;0;;2.5945;-0.06311;0.20827;LARANJA;664;;1;
45;LC;86107;A;9;0;;2.5945;-0.06311;0.20827;LARANJA;624;;1;
45;LC;86107;A;9;0;;2.5945;-0.06311;0.20827;LARANJA - BRAILE;623;;1;
25;LC;86107;A;9;0;;2.5945;-0.06311;0.20827;BRANCA;620;;0;
11;LC;86107;A;9;0;;2.5945;-0.06311;0.20827;AMARELA;618;;0;
14;LC;86107;A;9;0;;2.5945;-0.06311;0.20827;AZUL;617;;0;
45;LC;86107;A;9;0;;2.5945;-0.06311;0.20827;ROSA;619;;0;
3;LC;86186;E;6;0;;2.60905;1.22414;0.19537;VERDE;585;1;1;
3;LC;86186;E;6;0;;2.60905;1.22414;0.19537;LARANJA;584;1;1;
5;LC;86186;E;6;0;;2.60905;1.22414;0.19537;AMARELA;578;1;0;
3;LC;86186;E;6;0;;2.60905;1.22414;0.19537;LARANJA - BRAILE;583;1;1;
1;LC;86186;E;6;0;;2.60905;1.22414;0.19537;BRANCA;580;1;0;
3;LC;86186;E;6;0;;2.60905;1.22414;0.19537;AZUL;577;1;0;
3;LC;86186;E;6;0;;2.60905;1.22414;0.19537;ROSA;579;1;0;
125;CN;86237;E;1;0;;3.78568;1.22895;0.13564;LARANJA;684;;1;
125;CN;86237;E;1;0;;3.78568;1.22895;0.13564;LARANJA - BRAILE;683;;1;
99;CN;86237;E;1;0;;3.78568;1.22895;0.13564;CINZA;679;;0;
120;CN;86237;E;1;0;;3.78568;1.22895;0.13564;AMARELA;678;;0;
117;CN;86237;E;1;0;;3.78568;1.22895;0.13564;AZUL;677;;0;
125;CN;86237;E;1;0;;3.78568;1.22895;0.13564;ROSA;680;;0;
125;CN;86237;E;1;0;;3.78568;1.22895;0.13564;LARANJA;644;;1;
125;CN;86237;E;1;0;;3.78568;1.22895;0.13564;LARANJA - BRAILE;643;;1;
99;CN;86237;E;1;0;;3.78568;1.22895;0.13564;CINZA;639;;0;
120;CN;86237;E;1;0;;3.78568;1.22895;0.13564;AMARELA;638;;0;
117;CN;86237;E;1;0;;3.78568;1.22895;0.13564;AZUL;637;;0;
125;CN;86237;E;1;0;;3.78568;1.22895;0.13564;ROSA;640;;0;
